學校類型,設立別,學校,科系,校系,學類所屬學群編號,學類所屬學群名稱,學群編號編碼,大考中心學類編號,學類編碼,學類編號編碼,學校代碼,學校名稱,科系代碼,科系名稱,校系代碼,校系名稱,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,師生比,一年級人數,二年級人數,三年級人數,四年級人數,大四以上年級人數,延畢人數,人數下滑率,延畢率,教師總數,專任助理教授以上之比例,專任講師以上之比例,專任助理教授以上總人數,專任講師以上總人數,正副教授比較助理教授及講師講課時數之倍數,專任教授平均每週授課時數,專任副教授平均每週授課時數,專任助理教授平均每週授課時數,專任講師平均每週授課時數,專任其他教師平均每週授課時數,畢業總學分數,專業學分比,通識/共同學分比,畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,大學生興趣碼,大學生興趣碼R,大學生興趣碼I,大學生興趣碼A,大學生興趣碼S,大學生興趣碼E,大學生興趣碼C,職業Holland碼前二碼,職業興趣碼R,職業興趣碼I,職業興趣碼A,職業興趣碼S,職業興趣碼E,職業興趣碼C,命中率,職業Holland碼首碼,首碼職業關聯百分比,前二碼職業關聯百分比,辦理休學率,總休學率,因學業成績與志趣不合總休學率,休學人數整理2_在學學生數,學期內新辦理休學人數小計,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,至學期底總休學人數小計,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,退學率,因成績/志趣與逾期退學率,因志趣不合退學率,退學人數整理2_在學學生數,退學人數小計,因學業成績退學人數,因志趣不合退學人數,因逾期未註冊退學人數,因休學逾期未復學退學人數,教育部學類,三年後就業薪資_99學年日間碩士,三年後就業薪資_99學年在職碩士,三年後就業薪資 _99學年日間學士,99學年三年後就業薪資_進修學士,三年後就業薪資_99學年日間專科,三年後就業薪資_99學年進修專科,四年後就業薪資_99學年日間碩士,四年後就業薪資_99學年在職碩士,四年後就業薪資_99學年日間學士,四年後就業薪資_99學年進修學士,四年後就業薪資_99學年日間專科,四年後就業薪資_99學年進修專科,三年後就業薪資_100學年日間碩士,三年後就業薪資_100學年在職碩士,三年後就業薪資_100學年日間學士,三年後就業薪資_100學年進修學士,三年後就業薪資_100學年日間專科,三年後就業薪資_100學年進修專科,三年後就業率_99學年日間碩士,三年後就業率_99學年在職碩士,三年後就業率_99學年日間學士,三年後就業率_99學年進修學士,三年後就業率_99學年日間專科,三年後就業率_99學年進修專科,四年後就業率_99學年日間碩士,四年後就業率_99學年在職碩士,四年後就業率_99學年日間學士,四年後就業率_99學年進修學士,四年後就業率_99學年日間專科,四年後就業率_99學年進修專科,三年後就業率_100學年日間碩士,三年後就業率_100學年在職碩士,三年後就業率_100學年日間學士,三年後就業率_100學年進修學士,三年後就業率_100學年日間專科,三年後就業率_100學年進修專科,隔屆就業率成長幅度,隔屆就業薪資變化,隔年就業率成長幅度,隔年就業薪資變化
一般,私立,實踐大學,風險管理與保險學系,實踐大學風險管理與保險學系,17,財經學群,17財經學群,119,保險學類,119保險學類,1017,實踐大學,4123033,風險管理與保險學系,1.02E+11,實踐大學風險管理與保險學系,520,10,115,30 臺北市,一般,0.0192,118,125,131,115,0,31,-0.004938457,0.059615385,10,0.9,1,9,10,0.82962963,9,12.4,12,14,0,128,0.65625,0.21875,84,28,1,15,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.77,0.62,0.020872865,0.04743833,0.015180266,1054,22,4,5,50,5,11,0.05313093,0.052182163,0.018026565,1054,56,8,19,6,22,風險管理學類,48563,82395,31954,34877,,,55212,90762,35610,38553,,,49272,89738,33424,32797,,,0.9688,0.977,0.8981,0.8941,,,0.9691,0.9655,0.9118,0.8729,,,0.932,0.9659,0.8935,0.8617,,,0.0212,1860.5,-0.0047,5587
一般,私立,實踐大學,食品營養與保健生技學系,實踐大學食品營養與保健生技學系,4,醫藥衛生學群,4醫藥衛生學群,29,食品營養保健學類,29食品營養保健學類,1017,實踐大學,5191043,食品營養與保健生技學系,1.02E+11,實踐大學食品營養與保健生技學系,645,13,185,30 臺北市,一般,0.0202,128,125,187,174,1,30,0.134347928,0.046511628,13,0.923076923,1,12,13,0.960882353,17.67,14,17,16,0,128,0.6875,0.21875,88,28,0,11,IC,0,1,0,0,0,1,SI,0,1,0,1,0,0,4,"I,S",0.33,0.33,0.024400435,0.042421284,0.01177394,1274,31,3,5,54,7,8,0.022364217,0.021565495,0.010383387,1252,28,1,13,0,13,營養學類,36685,43957,28415,30585,23269,,39437,47271,30551,32573,26989,,36696,78847,28147,30069,24895,,0.9735,1,0.8512,0.8361,0.725,,0.9561,1,0.894,0.8837,0.7907,,0.9153,0.8571,0.8599,0.8793,0.4615,,0.0825,7148.6,0.0277,2782
一般,私立,實踐大學,家庭研究與兒童發展學系,實踐大學家庭研究與兒童發展學系,10,社會與心理學群,10社會與心理學群,70,兒童與家庭學類,70兒童與家庭學類,1017,實踐大學,9221045,家庭研究與兒童發展學系,1.02E+11,實踐大學家庭研究與兒童發展學系,441,10,97,30 臺北市,一般,0.0227,111,131,122,118,0,32,0.026230335,0.072562358,10,1,1,10,10,0.967132293,0.1,10.67,11.17,0,0,128,0.625,0.21875,80,28,0,12,SA SAC,0,0,1,1,0,1,SA,0,0,1,1,0,0,5,S,1,0.33,0.050453665,0.088927061,0.019157088,1044,53,12,4,93,13,7,0.036923077,0.034871795,0.013333333,975,36,2,13,7,12,兒童保育學類,42991,73707,25809,27457,24007,26394,45101,73237,27392,28443,25559,27722,49013,68167,26541,28943,24560,26608,0.8989,1,0.9187,0.9211,0.7308,0.912,0.8989,1,0.9251,0.9236,0.8217,0.9095,0.9714,1,0.9135,0.9289,0.7906,0.9453,-0.028,577.83,0.0162,1182
一般,私立,實踐大學,時尚設計學系,實踐大學時尚設計學系,8,建築與設計學群,8建築與設計學群,59,時尚與服裝設計學類,59時尚與服裝設計學類,1017,實踐大學,2122009,時尚設計學系,1.02E+11,實踐大學時尚設計學系,514,11,108,30 臺北市,一般,0.0214,161,117,114,94,0,28,-0.158123849,0.054474708,11,0.818181818,1,9,11,0.842581176,6,13.5,10.83,12.5,0,128,0.7734375,0.21875,99,28,0,1,AE,0,0,1,0,1,0,EC,0,0,0,0,1,1,4,E,0.46,0.33,0.024793388,0.056818182,0.011363636,968,24,2,2,55,2,9,0.026859504,0.023760331,0.010330579,968,26,2,10,2,9,綜合設計學類,39660,70314,26527,27241,,,44854,69651,28801,28453,,,42368,60890,27967,24575,,,0.8786,0.9048,0.8322,0.8406,,,0.8451,0.873,0.8588,0.8558,,,0.9041,0.9286,0.8566,0.8333,,,-0.0166,-1985.5,-0.0059,2004
一般,私立,實踐大學,財務金融學系,實踐大學財務金融學系,17,財經學群,17財經學群,116,財務金融學類,116財務金融學類,1017,實踐大學,4121029,財務金融學系,1.02E+11,實踐大學財務金融學系,645,13,164,30 臺北市,一般,0.0202,140,166,161,163,0,15,0.056005388,0.023255814,13,0.769230769,1,10,13,0.957609806,8.75,9,8.25,10.33,0,128,0.65625,0.21875,84,28,0,16,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,0.020059435,0.041604755,0.019316493,1346,27,2,11,56,5,21,0.020485584,0.019726859,0.005311077,1318,27,9,7,1,9,財務金融學類,49353,88168,32166,36617,22887,34905,57129,93077,35652,38887,26317,38813,47774,88512,32461,34283,25377,50780,0.9234,0.9624,0.864,0.9036,0.587,0.9655,0.9451,0.9624,0.8992,0.895,0.78,0.931,0.9382,0.9705,0.8844,0.9039,0.6071,0.3594,0.0904,2515.17,0.0345,4297
一般,私立,實踐大學,國際企業管理學系,實踐大學國際企業管理學系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,1017,實踐大學,4131022,國際企業管理學系,1.02E+11,實踐大學國際企業管理學系,353,8,83,30 臺北市,一般,0.0227,47,78,112,93,0,23,0.308609682,0.065155807,8,0.75,1,6,8,0.75,3,12.5,12,9,0,128,0.6171875,0.21875,79,28,2,19,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.03908046,0.090804598,0.006896552,870,34,0,3,79,0,6,0.03908046,0.035632184,0.024137931,870,34,3,21,3,4,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
一般,私立,實踐大學,國際貿易學系,實踐大學國際貿易學系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,1017,實踐大學,4141026,國際貿易學系,1.02E+11,實踐大學國際貿易學系,261,7,61,30 臺北市,一般,0.0268,51,63,67,73,0,7,0.12944614,0.026819923,7,0.857142857,1,6,7,0.509259259,10,0,8.6,12,0,128,0.75,0.21875,96,28,0,4,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.011146497,0.02388535,0.011146497,628,7,1,3,15,2,5,0.039808917,0.038216561,0.02866242,628,25,1,18,1,4,貿易學類,45938,82117,30020,32603,25730,31007,50975,81953,33255,34590,27380,32112,46158,70540,30649,33896,27452,25710,0.9015,0.9263,0.8878,0.91,0.5823,0.8824,0.9545,0.9158,0.9126,0.91,0.7562,0.8971,0.9365,1,0.8898,0.8924,0.5294,0.7333,0.0182,-2168.33,0.0426,2142
一般,私立,實踐大學,國際經營與貿易學系,實踐大學國際經營與貿易學系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,1017,實踐大學,4141028,國際經營與貿易學系,1.02E+11,實踐大學國際經營與貿易學系,657,12,158,30 臺北市,一般,0.0183,136,158,169,165,0,29,0.069238773,0.04414003,12,0.833333333,1,10,12,0.708661417,9,12.5,16,14.75,0,128,0.6640625,0.21875,85,28,0,15,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.018387553,0.032531825,0.013437058,1414,26,1,11,46,0,19,0.028995757,0.025459689,0.004243281,1414,41,19,6,2,9,貿易學類,45938,82117,30020,32603,25730,31007,50975,81953,33255,34590,27380,32112,46158,70540,30649,33896,27452,25710,0.9015,0.9263,0.8878,0.91,0.5823,0.8824,0.9545,0.9158,0.9126,0.91,0.7562,0.8971,0.9365,1,0.8898,0.8924,0.5294,0.7333,0.0182,-2168.33,0.0426,2142
一般,私立,實踐大學,會計暨稅務學系,實踐大學會計暨稅務學系,17,財經學群,17財經學群,115,會計學類,115會計學類,1017,實踐大學,4111020,會計暨稅務學系,1.02E+11,實踐大學會計暨稅務學系,303,8,93,30 臺北市,一般,0.0264,47,61,94,87,0,14,0.254795954,0.04620462,8,0.875,1,7,8,0.456521739,0,9.5,11,11,0,128,0.6953125,0.21875,89,28,0,11,CE,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.65,0.57,0.016085791,0.026809651,0.009383378,746,12,1,2,20,1,6,0.026809651,0.026809651,0.014745308,746,20,6,11,2,1,會計學類,45472,79675,32899,33585,23763,35634,51767,84151,35913,35978,27437,37257,45863,79468,33294,34862,23827,39398,0.9408,0.9617,0.8996,0.9199,0.459,0.9,0.9409,0.9522,0.9157,0.9137,0.6748,0.9,0.9381,0.9495,0.9083,0.9217,0.4956,0.8125,0.0092,947.33,0.036,3579
一般,私立,實踐大學,會計學系,實踐大學會計學系,17,財經學群,17財經學群,115,會計學類,115會計學類,1017,實踐大學,4111019,會計學系,1.02E+11,實踐大學會計學系,503,10,126,30 臺北市,一般,0.0199,112,119,128,119,0,25,0.022605917,0.049701789,10,1,1,10,10,1.224285714,3,13.14,13,0,0,128,0.6640625,0.21875,85,28,0,15,CE,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.65,0.57,0.01782364,0.040337711,0.010318949,1066,19,2,6,43,4,7,0.040337711,0.039399625,0.012195122,1066,43,10,13,6,13,會計學類,45472,79675,32899,33585,23763,35634,51767,84151,35913,35978,27437,37257,45863,79468,33294,34862,23827,39398,0.9408,0.9617,0.8996,0.9199,0.459,0.9,0.9409,0.9522,0.9157,0.9137,0.6748,0.9,0.9381,0.9495,0.9083,0.9217,0.4956,0.8125,0.0092,947.33,0.036,3579
一般,私立,實踐大學,資訊科技與通訊學系,實踐大學資訊科技與通訊學系,1,資訊學群,1資訊學群,1,資訊工程學類,1資訊工程學類,1017,實踐大學,6131040,資訊科技與通訊學系,1.02E+11,實踐大學資訊科技與通訊學系,271,9,78,30 臺北市,一般,0.0332,62,57,75,74,0,3,0.073936993,0.011070111,9,1,1,9,9,1.6,10.13,11.67,13.25,0,0,128,0.7109375,0.21875,91,28,0,9,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.006389776,0.017571885,0.009584665,626,4,0,2,11,0,6,0.051118211,0.051118211,0.038338658,626,32,4,24,2,2,電算機一般學類,49647,73590,28803,31270,27048,31137,55204,78142,31957,33599,29448,32263,49852,74566,29212,32764,25594,35197,0.9524,0.9791,0.8664,0.9068,0.6773,0.8687,0.9584,0.9756,0.8953,0.915,0.7455,0.856,0.954,0.9752,0.8844,0.9071,0.6157,0.8712,0.0072,948.33,0.0158,3186
一般,私立,實踐大學,資訊科技與管理學系,實踐大學資訊科技與管理學系,16,管理學群,16管理學群,106,電子商務學類,106電子商務學類,1017,實踐大學,6131037,資訊科技與管理學系,1.02E+11,實踐大學資訊科技與管理學系,438,13,111,30 臺北市,一般,0.0297,111,117,108,87,0,15,-0.072437822,0.034246575,13,0.923076923,1,12,13,0.854159761,12.17,12.6,15.17,14,0,128,0.6328125,0.21875,81,28,0,15,,0,0,0,0,0,0,EC,0,0,0,0,1,1,4,E,0.43,0.43,0.018735363,0.035128806,0.018735363,854,16,2,6,30,3,13,0.03699422,0.03583815,0.013872832,865,32,7,12,1,11,電算機一般學類,49647,73590,28803,31270,27048,31137,55204,78142,31957,33599,29448,32263,49852,74566,29212,32764,25594,35197,0.9524,0.9791,0.8664,0.9068,0.6773,0.8687,0.9584,0.9756,0.8953,0.915,0.7455,0.856,0.954,0.9752,0.8844,0.9071,0.6157,0.8712,0.0072,948.33,0.0158,3186
一般,私立,實踐大學,資訊管理學系,實踐大學資訊管理學系,16,管理學群,16管理學群,105,資訊管理學類,105資訊管理學類,1017,實踐大學,6131038,資訊管理學系,1.02E+11,實踐大學資訊管理學系,246,10,67,30 臺北市,一般,0.0407,53,64,55,65,0,9,0.082913451,0.036585366,10,1,1,10,10,0.860655738,0,9.5,11.2,0,0,128,0.6953125,0.21875,89,28,0,11,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.016949153,0.030508475,0.023728814,590,10,1,7,18,1,13,0.049152542,0.047457627,0.033898305,590,29,2,20,0,6,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
一般,私立,實踐大學,資訊模擬與設計學系,實踐大學資訊模擬與設計學系,8,建築與設計學群,8建築與設計學群,61,數位媒體設計學類,61數位媒體設計學類,1017,實踐大學,2112039,資訊模擬與設計學系,1.02E+11,實踐大學資訊模擬與設計學系,396,8,91,30 臺北市,一般,0.0202,83,101,109,93,0,10,0.049762133,0.025252525,8,0.875,1,7,8,0.475667764,0,12,12.33,14,0,128,0.671875,0.21875,86,28,0,14,A,0,0,1,0,0,0,AE,0,0,1,0,1,0,5,A,0.35,0.17,0.009638554,0.019277108,0.008433735,830,8,1,3,16,1,6,0.036144578,0.036144578,0.015662651,830,30,5,13,6,6,電算機應用學類,52872,73320,26862,26114,,,58354,73505,31267,28697,26330,,47058,71029,27519,32257,24048,20320,0.8852,1,0.8636,0.9211,,,0.9048,1,0.8816,0.9211,0.875,,0.9091,0.95,0.8548,0.9016,0.6923,0.9,0.0495,-7753.5,-0.001,-1161
一般,私立,實踐大學,餐飲管理學系,實踐大學餐飲管理學系,16,管理學群,16管理學群,113,餐旅管理學類,113餐旅管理學類,1017,實踐大學,10131046,餐飲管理學系,1.02E+11,實踐大學餐飲管理學系,475,9,110,30 臺北市,一般,0.0189,121,127,112,106,0,20,-0.040698296,0.042105263,9,0.777777778,1,7,9,0.443478261,0,9.2,10.5,11.5,0,128,0.578125,0.21875,74,28,11,6,ESA,0,0,1,1,1,0,EC,0,0,0,0,1,1,3,"E,S",0.28,0.28,0.032454361,0.060851927,0.015212982,986,32,1,7,60,1,14,0.033635188,0.033635188,0.003880983,773,26,5,3,4,14,餐旅服務學類,40371,62931,28222,28624,26256,28616,42206,65383,30856,30458,28048,31145,42816,63229,29143,28957,25576,30696,0.8627,0.9091,0.8769,0.8728,0.773,0.8153,0.9216,0.8864,0.9017,0.887,0.8226,0.8322,0.961,0.9677,0.8845,0.8204,0.7835,0.7012,-0.0014,899.5,0.0236,2179
一般,私立,實踐大學,應用中文學系,實踐大學應用中文學系,13,文史哲學群,13文史哲學群,84,中國語文學類,84中國語文學類,1017,實踐大學,2322002,應用中文學系,1.02E+11,實踐大學應用中文學系,158,9,33,30 臺北市,一般,0.057,38,40,36,41,0,3,0.030506823,0.018987342,9,1,1,9,9,0.807754443,0,9,11.38,0,0,128,0.78125,0.21875,100,28,0,0,AS,0,0,1,1,0,0,SA,0,0,1,1,0,0,6,A,0.36,0.21,0.012345679,0.033950617,0.00617284,324,4,1,1,11,1,1,0.051851852,0.051851852,0.044444444,270,14,0,12,0,2,中國語文學類,52560,80014,31029,30970,,,55031,81433,33926,33393,,,55646,78315,32146,29771,,,0.8739,0.9708,0.8268,0.8768,,,0.8889,0.9679,0.8582,0.8949,,,0.8457,0.979,0.8159,0.8427,,,0.0163,326.25,0.0154,2303
一般,私立,實踐大學,應用日文學系,實踐大學應用日文學系,12,外語學群,12外語學群,81,日語文學類,81日語文學系,1017,實踐大學,2311006,應用日文學系,1.02E+11,實踐大學應用日文學系,371,9,50,30 臺北市,一般,0.0243,100,89,81,78,0,23,-0.078974892,0.061994609,9,0.888888889,1,8,9,0.040192926,0,0,11.88,12,0,128,0.6875,0.21875,88,28,0,10,AS,0,0,1,1,0,0,"AE,EC,CE",0,0,1,0,1,1,3,A,0.31,0.19,0.017291066,0.038904899,0.018731988,694,12,3,3,27,5,8,0.021613833,0.018731988,0.011527378,694,15,2,8,0,3,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
一般,私立,實踐大學,應用外語學系,實踐大學應用外語學系,12,外語學群,12外語學群,79,英語文學類,79英語文學類,1017,實踐大學,2311004,應用外語學系,1.02E+11,實踐大學應用外語學系,658,13,165,30 臺北市,一般,0.0198,166,160,159,150,0,40,-0.032999451,0.060790274,13,0.923076923,1,12,13,0.8224497,9.7,12.6,14.33,13,0,128,0.5390625,0.21875,69,28,1,21,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.025424745,0.048085452,0.014134276,1415,36,6,5,68,10,10,0.032600992,0.029766123,0.008504607,1411,46,14,12,7,9,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
一般,私立,實踐大學,應用英語學系,實踐大學應用英語學系,12,外語學群,12外語學群,79,英語文學類,79英語文學類,1017,實踐大學,2311005,應用英語學系,1.02E+11,實踐大學應用英語學系,314,12,83,30 臺北市,一般,0.0382,59,79,81,85,0,10,0.137894074,0.031847134,12,0.916666667,1,11,12,0.633713561,8,6,10.67,12,0,128,0.78125,0.21875,100,28,0,0,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.017759563,0.039617486,0.013661202,732,13,2,3,29,5,5,0.042349727,0.036885246,0.027322404,732,31,4,20,0,3,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
一般,私立,臺北醫學大學,公共衛生學系,臺北醫學大學公共衛生學系,4,醫藥衛生學群,4醫藥衛生學群,21,公共衛生學類,21公共衛生學類,1028,臺北醫學大學,9191020,公共衛生學系,1.03E+11,臺北醫學大學公共衛生學系,272,12,54,30 臺北市,一般,0.0441,60,66,62,61,9,14,0.007754969,0.051470588,12,1,1,12,12,1.424768519,6.42,4.89,7.64,0,0,131,0.763358779,0.213740458,100,28,3,0,ICR,1,1,0,0,0,1,SA,0,0,1,1,0,0,1,S,0.44,0.33,0.046992481,0.086466165,0.056390977,532,25,0,18,46,0,30,0.050660793,0.04845815,0.022026432,454,23,3,10,2,7,公共衛生學類,70176,163737,30414,29357,27579,,72323,192131,32447,32547,31155,,73629,96615,29759,33481,29031,,0.9512,0.9231,0.8545,0.8994,0.75,,0.9356,0.8462,0.8813,0.9111,0.8,,0.9299,0.9412,0.8256,0.8855,0.8148,,-0.0038,-11749.6,-0.0008,7868
一般,私立,臺北醫學大學,牙醫學系,臺北醫學大學牙醫學系,4,醫藥衛生學群,4醫藥衛生學群,22,牙醫學類,22牙醫學類,1028,臺北醫學大學,9111044,牙醫學系,1.03E+11,臺北醫學大學牙醫學系,667,18,114,30 臺北市,一般,0.027,109,118,113,118,206,3,0.028147905,0.004497751,18,0.944444444,1,17,18,5.299559471,5.69,5.34,0.67,0.6,0,235,0.685106383,0.119148936,161,28,46,0,IR,1,1,0,0,0,0,"IR,SI",1,1,0,1,0,0,5,"I,S",0.5,0.5,0.010463378,0.023916293,0.009715994,1338,14,0,6,32,0,13,0.042253521,0.042253521,0,71,3,1,0,1,1,牙醫學類,74496,67554,58937,34450,23197,33607,86745,75662,63691,33435,26273,31409,74589,81011,61496,37453,21281,34846,0.8053,0.7778,0.8193,1,0.8182,0.8667,0.7611,0.7778,0.8337,1,0.7941,0.8095,0.7978,0.8,0.8257,1,0.791,0.8537,0.0032,3072.5,-0.0185,4162
一般,私立,臺北醫學大學,牙體技術學系,臺北醫學大學牙體技術學系,4,醫藥衛生學群,4醫藥衛生學群,22,牙醫學類,22牙醫學類,1028,臺北醫學大學,9111045,牙體技術學系,1.03E+11,臺北醫學大學牙體技術學系,179,9,38,30 臺北市,一般,0.0503,41,34,50,44,0,10,0.059952176,0.055865922,9,1,1,9,9,2.548951049,10.11,3.47,4.72,0,0,128,0.7109375,0.21875,91,28,9,0,IR,1,1,0,0,0,0,"IR,SI",1,1,0,1,0,0,5,"I,S",0.5,0.5,0.031428571,0.068571429,0.057142857,350,11,0,9,24,0,20,0.016806723,0.016806723,0.004201681,238,4,1,1,0,2,牙醫學類,74496,67554,58937,34450,23197,33607,86745,75662,63691,33435,26273,31409,74589,81011,61496,37453,21281,34846,0.8053,0.7778,0.8193,1,0.8182,0.8667,0.7611,0.7778,0.8337,1,0.7941,0.8095,0.7978,0.8,0.8257,1,0.791,0.8537,0.0032,3072.5,-0.0185,4162
一般,私立,臺北醫學大學,呼吸治療學系,臺北醫學大學呼吸治療學系,4,醫藥衛生學群,4醫藥衛生學群,30,呼吸治療學類,30呼吸治療學類,1028,臺北醫學大學,9131035,呼吸治療學系,1.03E+11,臺北醫學大學呼吸治療學系,190,13,30,30 臺北市,一般,0.0684,47,49,47,41,0,6,-0.041974237,0.031578947,13,1,1,13,13,1.604278075,2.08,2.92,2.74,0,0,129,0.643410853,0.217054264,83,28,18,0,SIA,0,1,1,1,0,0,SI,0,1,0,1,0,0,5,S,1,0.67,0.04491018,0.098802395,0.098802395,334,15,0,15,33,0,33,0.017316017,0.017316017,0.008658009,231,4,0,2,0,2,護理學類,67335,72714,49785,51815,38223,40203,69833,74540,52463,54189,41062,41616,69710,70418,52190,53475,42673,40847,0.9721,0.9529,0.9612,0.9785,0.8744,0.9596,0.9641,0.9647,0.9645,0.978,0.9069,0.9507,0.9614,0.9898,0.9602,0.9729,0.8998,0.9587,-0.0074,1539.67,0.005,2271
一般,私立,臺北醫學大學,保健營養學系,臺北醫學大學保健營養學系,4,醫藥衛生學群,4醫藥衛生學群,29,食品營養保健學類,29食品營養保健學類,1028,臺北醫學大學,5191032,保健營養學系,1.03E+11,臺北醫學大學保健營養學系,452,18,126,30 臺北市,一般,0.0398,102,115,111,105,5,14,0.012871439,0.030973451,18,1,1,18,18,14.18,6.51,6.67,0,0,0,131,0.786259542,0.213740458,103,28,0,0,IC,0,1,0,0,0,1,SI,0,1,0,1,0,0,4,"I,S",0.33,0.33,0.025316795,0.062328752,0.031712474,946,24,0,11,59,0,30,0.034441805,0.034441805,0.014251781,842,29,5,12,2,10,營養學類,36685,43957,28415,30585,23269,,39437,47271,30551,32573,26989,,36696,78847,28147,30069,24895,,0.9735,1,0.8512,0.8361,0.725,,0.9561,1,0.894,0.8837,0.7907,,0.9153,0.8571,0.8599,0.8793,0.4615,,0.0825,7148.6,0.0277,2782
一般,私立,臺北醫學大學,高齡健康管理學系,臺北醫學大學高齡健康管理學系,4,醫藥衛生學群,4醫藥衛生學群,25,護理學類,25護理學類,1028,臺北醫學大學,9211049,高齡健康管理學系,1.03E+11,臺北醫學大學高齡健康管理學系,195,8,39,30 臺北市,一般,0.041,53,41,41,39,0,21,-0.091731861,0.107692308,8,1,1,8,8,1.584635417,5.87,5.3,6.68,0,0,128,0.671875,0.21875,86,28,14,0,SC,0,0,0,1,0,1,SI,0,1,0,1,0,0,4,S,0.71,0.57,0.031413613,0.060209424,0.04973822,382,12,0,9,23,0,19,0.028753994,0.028753994,0.015974441,313,9,0,5,1,3,老年服務學類,54971,79161,33161,41400,22060,30313,47360,76049,34902,45728,22351,31565,46272,85794,33114,43003,24976,34299,0.7273,0.9394,0.8971,0.9348,0.4211,0.9394,0.8182,0.9697,0.9191,0.9217,0.7,0.9293,0.9091,1,0.9171,0.9547,0.7381,0.8636,-0.0873,1065.33,0.0665,-519
一般,私立,臺北醫學大學,醫務管理學系,臺北醫學大學醫務管理學系,16,管理學群,16管理學群,108,醫務管理學類,108醫務管理學類,1028,臺北醫學大學,4133002,醫務管理學系,1.03E+11,臺北醫學大學醫務管理學系,330,15,84,30 臺北市,一般,0.0455,80,90,85,61,0,14,-0.070969499,0.042424242,15,1,1,15,15,1.711111111,5.89,5.43,6.2,0,0,129,0.689922481,0.217054264,89,28,12,0,CES,0,0,0,1,1,1,"CE,CS,EC,SI",0,1,0,1,1,1,5,C,0.5,0.25,0.017443659,0.046280431,0.025728988,583,11,0,6,27,0,15,0.024074074,0.024074074,0.016666667,540,13,1,9,1,2,醫管學類,48199,106679,27648,37439,,,50612,106937,30046,39753,,,52982,97644,29212,38551,,,0.9681,0.978,0.8948,0.9286,,,0.9323,0.9725,0.924,0.9226,,,0.9353,0.9839,0.8844,0.9191,,,0.0117,-394,-0.0045,1846
