學校類型,設立別,學校,科系,校系,大考中心學群編號,學群編號編碼,大考中心學類編號,學類編號編碼,學校代碼,學校名稱,科系代碼,科系名稱,校系代碼,校系名稱,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,師生比,一年級人數,二年級人數,三年級人數,四年級人數,大四以上年級人數,延畢人數,人數下滑率,延畢率,教師總數,專任助理教授以上之比例,欄位11,專任助理教授以上總人數,專任講師以上總人數,正副教授比較助理教授及講師講課時數之倍數,專任教授平均每週授課時數,專任副教授平均每週授課時數,專任助理教授平均每週授課時數,專任講師平均每週授課時數,專任其他教師平均每週授課時數,畢業總學分數,專業學分比,通識/共同學分比,畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,123 個學類,大學生興趣碼,大學生興趣碼R,大學生興趣碼I,大學生興趣碼A,大學生興趣碼S,大學生興趣碼E,大學生興趣碼C,職業Holland碼前二碼,職業興趣碼R,職業興趣碼I,職業興趣碼A,職業興趣碼S,職業興趣碼E,職業興趣碼C,命中率,職業Holland碼首碼,首碼職業關聯百分比,前二碼職業關聯百分比,學類所屬學群編號,學類所屬學群名稱,辦理休學率,總休學率,因學業成績與志趣不合總休學率,休學人數整理2_在學學生數,學期內新辦理休學人數小計,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,至學期底總休學人數小計,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,退學率,因成績/志趣與逾期退學率,因志趣不合退學率,退學人數整理2_在學學生數,退學人數小計,因學業成績退學人數,因志趣不合退學人數,因逾期未註冊退學人數,因休學逾期未復學退學人數
2,私立,輔英科技大學,應用化學及材料科學系,輔英科技大學應用化學及材料科學系,3,3數理化學群,16,16化學學類,1031,輔英科技大學,07111008,應用化學及材料科學系,103107111008,輔英科技大學應用化學及材料科學系,140,11,30,12 高雄市,2 技職,7.86%,55,31,31,17,0,6,29.60%,4.48%,11,0.909090909,1,10,11,0.611428571,0,7.56,5,8,0,128,0.6015625,0.25,77,32,19,0,化學學類,IR,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.44,0.44,3,數理化學群,0.020833333,0.095833333,0.029166667,240,5,0,2,23,1,6,0.051162791,0.046511628,0.023255814,215,11,2,5,0,3
2,私立,輔英科技大學,環境工程與科學系,輔英科技大學環境工程與科學系,7,7地球與環境學群,53,53環境工程學類,1031,輔英科技大學,07121012,環境工程與科學系,103107121012,輔英科技大學環境工程與科學系,504,9,77,12 高雄市,2 技職,1.79%,156,111,128,87,0,22,15.19%,4.56%,9,0.777777778,1,7,9,0.614210526,4,6.67,11.5,6.5,0,128,0.6640625,0.25,85,32,11,0,環境工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.64,0.55,7,地球與環境學群,0.027542373,0.081567797,0.01059322,944,26,1,3,77,4,6,0.041958042,0.034965035,0.015151515,858,36,1,13,6,10
2,私立,輔英科技大學,護理系,輔英科技大學護理系,4,4醫藥衛生學群,25,25護理學類,1031,輔英科技大學,09131019,護理系,103109131019,輔英科技大學護理系,2102,130,725,12 高雄市,2 技職,6.18%,244,229,821,766,5,37,-81.89%,1.79%,132,0.409090909,0.522727273,54,69,0.763311577,12.11,9.11,13.16,14.95,6.4,210,0.411904762,0.295238095,86.5,62,61.5,0,護理學類,SC,0,0,0,1,0,1,SI,0,1,0,1,0,0,4,S,0.71,0.57,4,醫藥衛生學群,0.009809275,0.025354756,0.005396586,7968,78,6,16,202,14,29,0.008410858,0.006244425,0.002803619,7847,66,6,22,5,16
2,私立,輔英科技大學,護理系,輔英科技大學護理系,4,4醫藥衛生學群,25,25護理學類,1031,輔英科技大學,09131019,護理系,103109131019,輔英科技大學護理系,2102,130,725,12 高雄市,2 技職,6.18%,387,358,358,405,398,41,-1.88%,2.15%,132,0.409090909,0.522727273,54,69,0.763311577,12.11,9.11,13.16,14.95,6.4,210,0.411904762,0.295238095,86.5,62,61.5,0,護理學類,SC,0,0,0,1,0,1,SI,0,1,0,1,0,0,4,S,0.71,0.57,4,醫藥衛生學群,0.009809275,0.025354756,0.005396586,7968,78,6,16,202,14,29,0.008410858,0.006244425,0.002803619,7847,66,6,22,5,16
2,私立,輔英科技大學,物理治療系,輔英科技大學物理治療系,4,4醫藥衛生學群,23,23物理治療學類,1031,輔英科技大學,09151016,物理治療系,103109151016,輔英科技大學物理治療系,521,13,165,12 高雄市,2 技職,2.50%,62,68,172,151,43,25,-50.14%,5.04%,13,0.846153846,1,11,13,0.434269434,0,9.67,10.86,12.71,0,210,0.347619048,0.228571429,73,48,89,0,物理治療學類,SIA,0,1,1,1,0,0,SI,0,1,0,1,0,0,5,S,1,1,4,醫藥衛生學群,0.032319392,0.091254753,0.030418251,1052,34,2,9,96,7,25,0.022900763,0.019629226,0.0087241,917,21,0,8,4,6
2,私立,輔英科技大學,職業安全衛生系,輔英科技大學職業安全衛生系,4,4醫藥衛生學群,33,33職業安全與衛生學類,1031,輔英科技大學,09191015,職業安全衛生系,103109191015,輔英科技大學職業安全衛生系,253,7,75,12 高雄市,2 技職,2.77%,46,50,74,72,0,11,-18.00%,4.55%,7,1,1,7,7,0.883455583,3,6.84,11.27,0,0,200,0.7,0.24,140,48,12,0,職業安全與衛生學類,ICR,1,1,0,0,0,1,"CR,IC,SI",1,1,0,1,0,1,5,"C,I,S",0.33,0.33,4,醫藥衛生學群,0.054050711,0.111626469,0.016806723,476,26,2,3,53,3,5,0.048076923,0.040865385,0.014423077,416,20,2,6,3,6
2,私立,輔英科技大學,休閒與遊憩事業管理系,輔英科技大學休閒與遊憩事業管理系,16,16管理學群,114,114休閒管理學類,1031,輔英科技大學,10151029,休閒與遊憩事業管理系,103110151029,輔英科技大學休閒與遊憩事業管理系,511,18,142,12 高雄市,2 技職,3.52%,122,122,134,123,0,10,-0.54%,2.00%,18,1,1,18,18,1.325196164,5,9.2,10.47,0,0,128,0.59375,0.25,76,32,20,0,休閒管理學類,SRE,1,0,0,1,1,0,EC,0,0,0,0,1,1,3,S,0.56,0.33,16,管理學群,0.036521739,0.139130435,0.024347826,1150,42,4,6,160,8,20,0.05826087,0.046956522,0.014782609,1150,67,3,17,13,21
2,私立,明新科技大學,應用外語系,明新科技大學應用外語系,12,12外語學群,79,79英語文學類,1032,明新科技大學,02311001,應用外語系,103202311001,明新科技大學應用外語系,549,12,127,04 新竹縣,2 技職,2.19%,112,120,145,131,0,41,-6.11%,8.07%,12,0.916666667,1,11,12,0.679527285,7.8,10.75,11.77,16,0,128,0.78125,0.21875,100,28,0,0,英語文學類,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,12,外語學群,0.025423729,0.151694915,0.036440678,1180,30,7,6,179,21,22,0.04473439,0.039142591,0.010251631,1073,48,1,11,14,16
2,私立,明新科技大學,財務金融系,明新科技大學財務金融系,17,17財經學群,116,116財務金融學類,1032,明新科技大學,04121007,財務金融系,103204121007,明新科技大學財務金融系,506,15,121,04 新竹縣,2 技職,2.96%,86,115,134,137,0,34,-17.49%,7.20%,15,0.6,1,9,15,0.458976442,0,10.3,11.02,12.6,0,128,0.734375,0.265625,94,34,0,0,財務金融學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,17,財經學群,0.029090909,0.168181818,0.05,1100,32,6,3,185,25,30,0.033636364,0.028181818,0.007272727,1100,37,2,8,10,11
2,私立,明新科技大學,企業管理系,明新科技大學企業管理系,16,16管理學群,102,102企業管理學類,1032,明新科技大學,04131002,企業管理系,103204131002,明新科技大學企業管理系,682,17,148,04 新竹縣,2 技職,2.49%,136,126,185,184,0,51,-12.98%,8.08%,17,0.705882353,1,12,17,0.669678715,8.59,10.42,13.71,15.17,0,128,0.734375,0.265625,94,34,0,0,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.034103641,0.183935574,0.045968883,1414,48,7,5,260,43,22,0.059556787,0.048476454,0.005540166,722,43,2,4,11,18
2,私立,明新科技大學,企業管理系,明新科技大學企業管理系,16,16管理學群,102,102企業管理學類,1032,明新科技大學,04131002,企業管理系,103204131002,明新科技大學企業管理系,682,17,148,04 新竹縣,2 技職,2.49%,136,126,185,184,0,51,-12.98%,8.08%,17,0.705882353,1,12,17,0.669678715,8.59,10.42,13.71,15.17,0,128,0.734375,0.265625,94,34,0,0,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.034103641,0.183935574,0.045968883,1414,48,7,5,260,43,22,0.0521262,0.04526749,0.004115226,729,38,4,3,13,13
2,私立,明新科技大學,企業管理系,明新科技大學企業管理系,16,16管理學群,102,102企業管理學類,1032,明新科技大學,04131002,企業管理系,103204131002,明新科技大學企業管理系,682,17,148,04 新竹縣,2 技職,2.49%,14,12,0,0,0,0,,0.00%,17,0.705882353,1,12,17,0.669678715,8.59,10.42,13.71,15.17,0,128,0.734375,0.265625,94,34,0,0,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.034103641,0.183935574,0.045968883,1414,48,7,5,260,43,22,0.059556787,0.048476454,0.005540166,722,43,2,4,11,18
2,私立,明新科技大學,企業管理系,明新科技大學企業管理系,16,16管理學群,102,102企業管理學類,1032,明新科技大學,04131002,企業管理系,103204131002,明新科技大學企業管理系,682,17,148,04 新竹縣,2 技職,2.49%,14,12,0,0,0,0,,0.00%,17,0.705882353,1,12,17,0.669678715,8.59,10.42,13.71,15.17,0,128,0.734375,0.265625,94,34,0,0,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.034103641,0.183935574,0.045968883,1414,48,7,5,260,43,22,0.0521262,0.04526749,0.004115226,729,38,4,3,13,13
2,私立,明新科技大學,資訊管理系,明新科技大學資訊管理系,16,16管理學群,105,105資訊管理學類,1032,明新科技大學,06131009,資訊管理系,103206131009,明新科技大學資訊管理系,613,20,148,04 新竹縣,2 技職,3.26%,150,142,138,146,0,37,0.78%,6.42%,20,0.85,1,17,20,0.424022699,0,12.45,13.92,16.8,0,128,0.734375,0.265625,94,34,0,0,資訊管理學類,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,16,管理學群,0.031441718,0.212423313,0.068251534,1304,41,8,8,277,47,42,0.034883721,0.030730897,0.005813953,1204,42,8,7,6,16
2,私立,明新科技大學,資訊管理系,明新科技大學資訊管理系,16,16管理學群,105,105資訊管理學類,1032,明新科技大學,06131009,資訊管理系,103206131009,明新科技大學資訊管理系,613,20,148,04 新竹縣,2 技職,3.26%,0,0,0,0,0,1,,,20,0.85,1,17,20,0.424022699,0,12.45,13.92,16.8,0,128,0.734375,0.265625,94,34,0,0,資訊管理學類,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,16,管理學群,0.031441718,0.212423313,0.068251534,1304,41,8,8,277,47,42,0.034883721,0.030730897,0.005813953,1204,42,8,7,6,16
2,私立,明新科技大學,化學工程與材料科技系,明新科技大學化學工程與材料科技系,2,2工程學群,10,10化學工程學類,1032,明新科技大學,07111022,化學工程與材料科技系,103207111022,明新科技大學化學工程與材料科技系,454,18,117,04 新竹縣,2 技職,3.96%,122,104,102,102,1,23,5.56%,5.34%,18,0.944444444,1,17,18,0.972734899,9.63,12.56,10.59,12.25,0,128,0.578125,0.375,74,48,6,0,化學工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.56,0.33,2,工程學群,0.0227662,0.242204301,0.05561614,917,21,2,4,222,15,36,0.019950125,0.014962594,0.006234414,802,16,6,5,0,1
2,私立,明新科技大學,電機工程系,明新科技大學電機工程系,2,2工程學群,2,2電機工程學類,1032,明新科技大學,07141011,電機工程系,103207141011,明新科技大學電機工程系,1080,30,227,04 新竹縣,2 技職,2.78%,264,259,255,234,3,65,3.89%,6.40%,30,0.866666667,1,26,30,0.821588175,11.75,11.15,13.21,14.88,0,128,0.625,0.3359375,80,43,5,0,電機工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,2,工程學群,0.019034355,0.136954503,0.032961931,2154,41,7,4,295,37,34,0.024137931,0.019704433,0.007389163,2030,49,4,15,12,9
2,私立,明新科技大學,電子工程系,明新科技大學電子工程系,2,2工程學群,4,4電子工程學類,1032,明新科技大學,07141012,電子工程系,103207141012,明新科技大學電子工程系,884,30,224,04 新竹縣,2 技職,3.39%,183,215,212,217,5,52,-6.15%,6.25%,30,0.733333333,1,22,30,0.803361345,10.36,12.54,12.85,15.9,0,128,0.59375,0.3359375,76,43,9,0,電子工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.5,0.5,2,工程學群,0.020440252,0.16509434,0.058176101,1908,39,8,10,315,56,55,0.024443237,0.020640956,0.009777295,1841,45,11,18,5,4
2,私立,明新科技大學,資訊工程系,明新科技大學資訊工程系,1,1資訊學群,1,1資訊工程學類,1032,明新科技大學,07141013,資訊工程系,103207141013,明新科技大學資訊工程系,573,16,118,04 新竹縣,2 技職,2.79%,135,121,118,136,0,39,-0.80%,7.65%,16,0.875,1,14,16,0.608244275,7.95,10.97,15,16.75,0,128,0.671875,0.3125,86,40,2,0,資訊工程學類,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,1,資訊學群,0.030141844,0.163120567,0.041666667,1128,34,5,6,184,17,30,0.047938639,0.040268456,0.016299137,1043,50,16,17,3,6
2,私立,明新科技大學,資訊工程系,明新科技大學資訊工程系,1,1資訊學群,1,1資訊工程學類,1032,明新科技大學,07141013,資訊工程系,103207141013,明新科技大學資訊工程系,573,16,118,04 新竹縣,2 技職,2.79%,24,0,0,0,0,0,,0.00%,16,0.875,1,14,16,0.608244275,7.95,10.97,15,16.75,0,128,0.671875,0.3125,86,40,2,0,資訊工程學類,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,1,資訊學群,0.030141844,0.163120567,0.041666667,1128,34,5,6,184,17,30,0.047938639,0.040268456,0.016299137,1043,50,16,17,3,6
2,私立,明新科技大學,光電系統工程系,明新科技大學光電系統工程系,2,2工程學群,3,3光電學類,1032,明新科技大學,07141015,光電系統工程系,103207141015,明新科技大學光電系統工程系,547,17,94,04 新竹縣,2 技職,3.11%,204,104,113,102,0,24,16.70%,4.59%,17,0.764705882,1,13,17,0.999161074,11.25,11.57,11.17,11.67,0,128,0.6171875,0.34375,79,44,5,0,光電學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.57,0.57,2,工程學群,0.022560086,0.146053312,0.054779807,931,21,9,1,136,31,20,0.019495413,0.019495413,0.010321101,872,17,8,9,0,0
2,私立,明新科技大學,機械工程系,明新科技大學機械工程系,2,2工程學群,6,6機械工程學類,1032,明新科技大學,07151016,機械工程系,103207151016,明新科技大學機械工程系,267,0,49,04 新竹縣,2 技職,0.00%,205,181,185,184,0,55,3.35%,7.28%,23,0.956521739,1,22,23,0.83409611,10.33,10.54,12.22,13,0,128,0.578125,0.3359375,74,43,11,0,機械工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,2,工程學群,0.032603507,0.175961517,0.033077377,1693,55,5,6,298,32,24,0.028481013,0.025316456,0.007594937,1580,45,8,12,10,10
2,私立,明新科技大學,機械工程系,明新科技大學機械工程系,2,2工程學群,6,6機械工程學類,1032,明新科技大學,07151016,機械工程系,103207151016,明新科技大學機械工程系,267,0,49,04 新竹縣,2 技職,0.00%,14,14,8,4,3,0,30.95%,0.00%,23,0.956521739,1,22,23,0.83409611,10.33,10.54,12.22,13,0,128,0.578125,0.3359375,74,43,11,0,機械工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,2,工程學群,0.032603507,0.175961517,0.033077377,1693,55,5,6,298,32,24,0.028481013,0.025316456,0.007594937,1580,45,8,12,10,10
2,私立,明新科技大學,機械工程系,明新科技大學機械工程系,2,2工程學群,6,6機械工程學類,1032,明新科技大學,07151016,機械工程系,103207151016,明新科技大學機械工程系,267,0,49,04 新竹縣,2 技職,0.00%,23,0,0,0,0,3,,13.04%,23,0.956521739,1,22,23,0.83409611,10.33,10.54,12.22,13,0,128,0.578125,0.3359375,74,43,11,0,機械工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,2,工程學群,0.032603507,0.175961517,0.033077377,1693,55,5,6,298,32,24,0.028481013,0.025316456,0.007594937,1580,45,8,12,10,10
2,私立,明新科技大學,工業工程與管理系,明新科技大學工業工程與管理系,16,16管理學群,107,107科技管理學類,1032,明新科技大學,07191024,工業工程與管理系,103207191024,明新科技大學工業工程與管理系,550,21,147,04 新竹縣,2 技職,3.82%,107,137,142,118,8,38,-4.93%,7.42%,21,0.857142857,1,18,21,0.774052478,11.45,14.1,15.7,17.6,0,128,0.734375,0.265625,94,34,0,0,科技管理學類,ECR,1,0,0,0,1,1,EC,0,0,0,0,1,1,5,E,0.4,0.33,16,管理學群,0.042467949,0.266826923,0.064903846,1248,53,13,7,333,51,30,0.046554935,0.04283054,0.009310987,1074,50,15,10,7,14
2,私立,明新科技大學,土木工程與環境資源管理系,明新科技大學土木工程與環境資源管理系,2,2工程學群,8,8土木工程學類,1032,明新科技大學,07321020,土木工程與環境資源管理系,103207321020,明新科技大學土木工程與環境資源管理系,476,14,101,04 新竹縣,2 技職,2.94%,87,113,110,117,2,47,-11.20%,10.96%,14,0.714285714,1,10,14,0.736171906,7.75,9.75,11.75,12.38,0,128,0.640625,0.3359375,82,43,3,0,土木工程學類,RI,1,1,0,0,0,0,"RC,ER",1,0,0,0,1,1,3,R,0.43,0.29,2,工程學群,0.028594125,0.263806867,0.056102362,1016,29,4,1,268,29,28,0.039748954,0.034518828,0.011506276,956,38,9,11,5,8
2,私立,明新科技大學,老人服務事業管理系,明新科技大學老人服務事業管理系,10,10社會與心理學群,68,68社會工作學類,1032,明新科技大學,09211026,老人服務事業管理系,103209211026,明新科技大學老人服務事業管理系,573,11,149,04 新竹縣,2 技職,1.92%,81,138,155,149,0,50,-26.27%,9.56%,11,0.818181818,1,9,11,0.446092619,0,11.33,12.29,14.35,0,128,0.703125,0.21875,90,28,10,0,社會工作學類,SEC,0,0,0,1,1,1,SI,0,1,0,1,0,0,3,S,0.59,0.18,10,社會與心理學群,0.022522523,0.126876877,0.024774775,1332,30,4,3,169,11,22,0.030351438,0.021565495,0.005591054,1252,38,3,7,7,10
2,私立,明新科技大學,幼兒保育系,明新科技大學幼兒保育系,14,14教育學群,94,94幼兒教育學類,1032,明新科技大學,09221027,幼兒保育系,103209221027,明新科技大學幼兒保育系,612,9,152,04 新竹縣,2 技職,1.47%,139,142,153,138,0,40,-0.03%,6.99%,9,0.888888889,1,8,9,0.98611662,10,13.86,11.71,12.5,0,128,0.7109375,0.21875,91,28,9,0,幼兒教育學類,SA SAC,0,0,1,1,0,1,SA,0,0,1,1,0,0,5,S,1,0.67,14,教育學群,0.014240506,0.115506329,0.026898734,1264,18,3,3,146,15,19,0.023052464,0.019077901,0.003974563,1258,29,0,5,8,11
2,私立,明新科技大學,旅館事業管理系,明新科技大學旅館事業管理系,16,16管理學群,113,113餐旅管理學類,1032,明新科技大學,10131028,旅館事業管理系,103210131028,明新科技大學旅館事業管理系,829,11,204,04 新竹縣,2 技職,1.33%,148,176,223,228,0,54,-15.96%,6.97%,11,0.545454545,1,6,11,0.685505925,0,14.04,9.57,11.37,0,128,0.640625,0.21875,82,28,18,0,餐旅管理學類,ESA,0,0,1,1,1,0,EC,0,0,0,0,1,1,3,"E,S",0.28,0.28,16,管理學群,0.019693654,0.148796499,0.022428884,1828,36,1,3,272,26,15,0.034463895,0.029540481,0.006017505,1828,63,7,11,12,24
2,私立,明新科技大學,休閒事業管理系,明新科技大學休閒事業管理系,16,16管理學群,114,114休閒管理學類,1032,明新科技大學,10151030,休閒事業管理系,103210151030,明新科技大學休閒事業管理系,985,16,199,04 新竹縣,2 技職,1.62%,229,247,221,226,0,62,0.13%,6.72%,16,0.75,1,12,16,0.470999301,0,12.48,13.31,14.31,0,128,0.7109375,0.21875,91,28,9,0,休閒管理學類,SRE,1,0,0,1,1,0,EC,0,0,0,0,1,1,3,S,0.56,0.33,16,管理學群,0.041996047,0.173418972,0.031620553,2024,85,7,9,351,38,26,0.061137693,0.053694843,0.003721425,1881,115,8,7,27,59
2,私立,明新科技大學,運動管理系,明新科技大學運動管理系,16,16管理學群,112,112運動管理學類,1032,明新科技大學,10152031,運動管理系,103210152031,明新科技大學運動管理系,386,14,80,04 新竹縣,2 技職,3.63%,68,96,88,98,0,36,-14.74%,10.29%,14,1,1,14,14,1.697424893,12,10.73,12.98,0,0,128,0.78125,0.21875,100,28,0,0,運動管理學類,SRE,1,0,0,1,1,0,SA,0,0,1,1,0,0,3,S,0.58,0.25,16,管理學群,0.024154589,0.224637681,0.077294686,828,20,4,6,186,25,39,0.032608696,0.030193237,0.016908213,828,27,4,14,7,0
1,私立,長榮大學,媒體設計科技學系,長榮大學媒體設計科技學系,8,8建築與設計學群,61,61數位媒體設計學類,1033,長榮大學,02112015,媒體設計科技學系,103302112015,長榮大學媒體設計科技學系,216,7,64,11 臺南市,1 一般,3.24%,38,51,52,61,0,14,-17.83%,6.93%,7,1,1,7,7,0.910364146,0,12,13.28,0,0,128,0.765625,0.21875,98,28,0,0,數位媒體設計學類,A,0,0,1,0,0,0,AE,0,0,1,0,1,0,5,A,0.35,0.17,8,建築與設計學群,0.038306452,0.096774194,0.022177419,496,19,0,2,48,0,11,0.050403226,0.040322581,0.030241935,496,25,0,15,5,0
1,私立,長榮大學,美術學系,長榮大學美術學系,9,9藝術學群,63,63美術學類,1033,長榮大學,02131001,美術學系,103302131001,長榮大學美術學系,229,9,50,11 臺南市,1 一般,3.93%,46,65,60,48,1,9,-4.54%,4.09%,9,1,1,9,9,1.973684211,10.5,11,10.4,0,0,128,0.65625,0.21875,84,28,0,16,美術學類,AS,0,0,1,1,0,0,AR,1,0,1,0,0,0,4,A,0.5,0.4,9,藝術學群,0.052297901,0.229336702,0.022132797,497,26,0,2,114,0,11,0.044534413,0.030364372,0.018218623,494,22,0,9,6,0
1,私立,長榮大學,書畫藝術學系,長榮大學書畫藝術學系,9,9藝術學群,63,63美術學類,1033,長榮大學,02131002,書畫藝術學系,103302131002,長榮大學書畫藝術學系,85,6,25,11 臺南市,1 一般,7.06%,15,17,21,28,0,4,-23.40%,4.94%,6,0.833333333,1,5,6,0.801341782,8.5,12,12.83,13,0,128,0.78125,0.21875,100,28,0,0,美術學類,AS,0,0,1,1,0,0,AR,1,0,1,0,0,0,4,A,0.5,0.4,9,藝術學群,0.074257426,0.108910891,0.054455446,202,15,0,7,22,0,11,0.074712644,0.068965517,0.057471264,174,13,0,10,2,0
1,私立,長榮大學,應用哲學系,長榮大學應用哲學系,13,13文史哲學群,86,86哲學學類,1033,長榮大學,02231012,應用哲學系,103302231012,長榮大學應用哲學系,112,7,22,11 臺南市,1 一般,6.25%,23,25,29,25,0,10,-3.63%,9.80%,7,1,1,7,7,0.084317032,0,0,10.86,0,0,128,0.71875,0.140625,92,18,2,16,哲學學類,AS,0,0,1,1,0,0,SA,0,0,1,1,0,0,6,S,0.64,0.36,13,文史哲學群,0.020661157,0.140495868,0.02892562,242,5,0,1,34,0,7,0.061728395,0.04526749,0.012345679,243,15,0,3,8,0
1,私立,長榮大學,應用日語學系,長榮大學應用日語學系,12,12外語學群,81,81日語文學系,1033,長榮大學,02311005,應用日語學系,103302311005,長榮大學應用日語學系,413,15,72,11 臺南市,1 一般,3.63%,87,122,106,79,0,19,-0.55%,4.82%,15,0.866666667,1,13,15,0.436815501,0,9.37,10.58,12.16,0,128,0.78125,0.21875,100,28,0,0,日語文學類,AS,0,0,1,1,0,0,"AE,EC,CE",0,0,1,0,1,1,3,A,0.31,0.19,12,外語學群,0.024611399,0.103626943,0.011658031,772,19,0,3,80,0,9,0.03626943,0.020725389,0.012953368,386,14,0,5,3,0
1,私立,長榮大學,翻譯學系,長榮大學翻譯學系,12,12外語學群,79,79英語文學類,1033,長榮大學,02312007,翻譯學系,103302312007,長榮大學翻譯學系,496,15,132,11 臺南市,1 一般,3.02%,79,114,128,137,3,35,-21.21%,7.59%,15,0.733333333,1,11,15,0.503737542,0,11.13,11.58,11.5,0,130,0.923076923,0.061538462,120,8,2,0,英語文學類,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,12,外語學群,0.037918871,0.127865961,0.025573192,1134,43,0,8,145,0,29,0.033928571,0.029464286,0.015178571,1120,38,0,17,16,0
1,私立,長榮大學,健康心理學系,長榮大學健康心理學系,10,10社會與心理學群,66,66心理學類,1033,長榮大學,03131018,健康心理學系,103303131018,長榮大學健康心理學系,268,8,48,11 臺南市,1 一般,2.99%,58,66,71,64,0,9,-3.84%,3.47%,8,1,1,8,8,1.825557809,9,8,8.86,0,0,128,0.7734375,0.21875,99,28,0,0,心理學類,SA,0,0,1,1,0,0,SA,0,0,1,1,0,0,6,S,0.42,0.19,10,社會與心理學群,0.01532567,0.067049808,0.013409962,522,8,0,3,35,0,7,0.038314176,0.026819923,0.01532567,522,20,0,8,6,0
1,私立,長榮大學,大眾傳播學系,長榮大學大眾傳播學系,11,11大眾傳播學群,74,74大眾傳播學類,1033,長榮大學,03211021,大眾傳播學系,103303211021,長榮大學大眾傳播學系,444,9,104,11 臺南市,1 一般,2.03%,78,106,117,125,0,18,-17.70%,4.23%,9,0.888888889,1,8,9,0.752652763,8.66,10.91,12.67,13.66,0,128,0.7578125,0.21875,97,28,0,0,大眾傳播學類,ASE,0,0,1,1,1,0,EA,0,0,1,0,1,0,5,"A,E",0.3,0.2,11,大眾傳播學群,0.011827957,0.044086022,0.015053763,930,11,0,4,41,0,14,0.019354839,0.01827957,0.010752688,930,18,0,10,7,0
